pl_name,hostname,pl_orbsmax,pl_orbper,pl_orbeccen,pl_bmasse,pl_rade,st_mass,st_rad,st_teff
"OGLE-2018-BLG-1011L c","OGLE-2018-BLG-1011L",0.8000000000,,,890.00000000,13.20000000,0.180000,,
"OGLE-2019-BLG-0679L b","OGLE-2019-BLG-0679L",6.9900000000,,,1061.54687938,13.10000000,0.660000,,
"MOA-bin-1L b","MOA-bin-1L",8.3000000000,,,1200.00000000,13.00000000,0.750000,,
"KMT-2020-BLG-0414L c","KMT-2020-BLG-0414L",22.3000000000,,,8581.36698900,11.90000000,0.490000,,
"HD 11977 b","HD 11977",1.9300000000,711.00000000000,0.400000,2080.00000000,12.70000000,1.910000,10.090000,4970.00
"eps CrB b","eps CrB",1.3000000000,417.90000000000,0.110000,2129.46100000,12.70000000,1.700000,21.000000,4406.00
"OGLE-2015-BLG-0954L b","OGLE-2015-BLG-0954L",1.6000000000,,,1100.00000000,13.10000000,0.300000,,
"HD 125136 b","HD 125136",,849.77000000000,0.050000,718.29219982,13.30000000,1.550000,5.390000,4959.00
"alf Ari b","alf Ari",1.2000000000,380.80000000000,0.250000,572.07000000,13.40000000,1.500000,13.900000,4553.00
"TOI-2180 b","TOI-2180",0.8280000000,260.79000000000,0.368300,875.61726129,11.32107051,1.111000,1.636000,5695.00
"MOA-2010-BLG-073L b","MOA-2010-BLG-073L",1.2100000000,,,3500.00000000,12.40000000,0.160000,,
"KMT-2017-BLG-2197L b","KMT-2017-BLG-2197L",15.9100000000,,,2809.60311788,12.50000000,0.360000,,
"KMT-2021-BLG-2010L b","KMT-2021-BLG-2010L",1.7900000000,,,340.07639549,13.80000000,0.370000,,
"KMT-2024-BLG-1005L b","KMT-2024-BLG-1005L",0.7800000000,,,6674.39654700,12.10000000,0.055000,,
"KMT-2023-BLG-0466L b","KMT-2023-BLG-0466L",2.6800000000,,,1032.94232275,13.10000000,0.440000,,
"BD+63 1405 b","BD+63 1405",2.0600000000,1198.48000000000,0.880000,3305.41543280,12.40000000,0.816000,0.804724,5000.00
"WASP-73 b","WASP-73",0.0551200000,4.08722000000,0.000000,908.99380000,15.91678000,2.520000,2.550000,6030.00
"Kepler-32 b","Kepler-32",0.0500000000,5.90124000000,0.000000,1303.00000000,2.20000000,0.580000,0.530000,3900.00
"KMT-2019-BLG-1339L b","KMT-2019-BLG-1339L",2.1500000000,,,397.00000000,13.70000000,0.480000,,
"OGLE-2017-BLG-1140L b","OGLE-2017-BLG-1140L",1.0200000000,,,505.00000000,13.50000000,0.211000,,
"KMT-2022-BLG-1790L b","KMT-2022-BLG-1790L",5.2500000000,,,549.84314411,13.50000000,0.580000,,
"KMT-2018-BLG-1996L b","KMT-2018-BLG-1996L",4.2700000000,,,346.43296363,13.70000000,0.690000,,
"HD 95089 b","HD 95089",1.3600000000,464.40000000000,0.119000,400.46580000,13.70000000,1.540000,5.080000,4918.00
"OGLE-2023-BLG-0766L b","OGLE-2023-BLG-0766L",2.5000000000,,,349.61124770,13.70000000,0.390000,,
"OGLE2-TR-L9 b","OGLE2-TR-L9",0.0308000000,2.48553350000,,1430.17500000,18.04600000,1.520000,1.530000,6933.00
"HD 148164 b","HD 148164",0.9930000000,328.55000000000,0.587000,390.93090000,13.70000000,1.210000,1.340000,6032.00
"KIC 3526061 b","KIC 3526061",5.1400000000,3552.00000000000,0.850000,5768.58558705,12.10000000,1.420000,5.860000,4829.00
"HD 102329 c","HD 102329",,1123.00000000000,0.209000,483.10160000,13.50000000,1.300000,6.300000,4830.00
"HD 20868 b","HD 20868",0.9500000000,380.85001000000,0.750000,397.28750000,13.70000000,0.390000,0.760000,4802.00
"HD 134987 b","HD 134987",0.8100000000,258.17999000000,0.230000,511.70630000,13.50000000,1.100000,1.220000,5736.00
"Kepler-539 b","Kepler-539",0.4988000000,125.63243000000,0.390000,308.29510000,8.37312300,1.048000,0.952000,5820.00
"HD 179079 b","HD 179079",0.1214000000,14.47900000000,0.049000,4195.33497240,,1.140000,1.630000,5646.00
"NY Vir c","NY Vir",,8799.00000000000,0.150000,1760.77820000,12.80000000,0.459000,0.151000,32780.00
"TOI-778 b","TOI-778",0.0600000000,4.63361100000,0.210000,878.00000000,15.40000000,1.400000,1.710000,6643.00
"KOI-134 b","KOI-134",0.3630000000,67.12770000000,0.160000,346.43296363,12.03844527,1.407000,1.667000,6160.00
"TYC 3667-1280-1 b","TYC 3667-1280-1",0.2100000000,26.46800000000,0.036000,1716.28200000,12.80000000,1.870000,6.260000,5130.00
"HATS-59 c","HATS-59",2.5040000000,1422.00000000000,0.083000,4036.44100000,12.30000000,1.038000,1.036000,5670.00
"Ross 458 c","Ross 458",1100.0000000000,,,1906.98000000,14.01125000,0.556419,0.562566,3965.42
"OGLE-TR-132 b","OGLE-TR-132",0.0303500000,1.68986800000,0.600000,375.02000000,13.45000000,1.305000,1.320000,6210.00
"OGLE-TR-56 b","OGLE-TR-56",0.0238300000,1.21191890000,0.000000,441.77000000,15.27800000,1.228000,1.363000,6050.00
"HD 22781 b","HD 22781",1.1670000000,528.07000000000,0.819100,4338.20000000,12.30000000,0.750000,0.743475,5027.00
"Kepler-27 c","Kepler-27",0.1910000000,31.33090000000,0.000000,4385.87000000,4.90000000,0.650000,0.590000,5400.00
"Kepler-27 b","Kepler-27",0.1180000000,15.33480000000,0.000000,2895.31000000,4.00000000,0.650000,0.590000,5400.00
"HD 114783 b","HD 114783",1.1600000000,493.70000000000,0.144000,349.60000000,13.70000000,0.853000,0.840622,5135.00
"HD 19994 b","HD 19994",1.3050000000,466.20000000000,0.063000,435.41000000,13.60000000,1.365000,1.796470,6188.00
"47 UMa b","47 UMa",2.1000000000,1078.00000000000,0.032000,804.08000000,13.20000000,1.060000,1.213340,5872.00
"Kepler-31 c","Kepler-31",0.2600000000,42.63180000000,0.000000,1493.70000000,5.30000000,1.210000,1.220000,6340.00
"47 UMa d","47 UMa",11.6000000000,14002.00000000000,0.160000,521.22000000,13.50000000,1.060000,1.213340,5872.00
"CoRoT-23 b","CoRoT-23",0.0480000000,3.63130000000,0.160000,889.90000000,11.77000000,1.140000,1.610000,5900.00
"HATS-1 b","HATS-1",0.0444000000,3.44645900000,0.120000,589.55000000,14.59400000,0.986000,1.038000,5870.00
"HD 196885 A b","HD 196885 A",2.3700000000,1333.00000000000,0.480000,819.97000000,13.20000000,1.280000,1.310000,6254.00
"CoRoT-6 b","CoRoT-6",0.0855000000,8.88659300000,0.100000,940.74000000,13.06800000,1.050000,1.025000,6090.00
"HR 8799 b","HR 8799",68.0000000000,170000.00000000000,,2000.00000000,13.00000000,1.500000,1.493380,7204.58
"HAT-P-37 b","HAT-P-37",0.0379000000,2.79743600000,0.058000,371.52800000,13.20400000,0.929000,0.877000,5500.00
"Kepler-32 f","Kepler-32",0.0130000000,0.74296000000,0.000000,1862.11000000,0.82000000,0.580000,0.530000,3900.00
"BD+20 2457 b","BD+20 2457",1.4500000000,379.63000000000,0.150000,6807.63000000,12.10000000,2.800000,49.000000,4137.00
"HR 8799 d","HR 8799",24.0000000000,37000.00000000000,0.600000,3000.00000000,13.00000000,1.500000,1.493380,7204.58
"GJ 179 b","GJ 179",2.4100000000,2288.00000000000,0.210000,301.93698665,13.80000000,0.357000,0.380000,3370.00
"SWEEPS-4 b","SWEEPS-4",0.0550000000,4.20000000000,,1207.70000000,9.07900000,1.240000,1.180000,
"HD 240210 b","HD 240210",1.1600000000,501.75000000000,0.150000,1655.82000000,12.80000000,0.820000,25.456816,4297.00
"BD+20 2457 c","BD+20 2457",2.0100000000,621.99000000000,0.180000,3963.17000000,12.40000000,2.800000,49.000000,4137.00
"HD 110014 b","HD 110014",2.1400000000,835.47700000000,0.462000,3524.59000000,12.40000000,2.170000,20.900000,4445.00
"HIP 5158 b","HIP 5158",0.8900000000,345.72000000000,0.520000,451.00000000,13.60000000,0.780000,0.750000,4962.00
"BD+20 274 b","BD+20 274",1.3000000000,578.20000000000,0.210000,1334.88600000,13.00000000,0.800000,17.300000,4296.00
"KELT-1 b","KELT-1",0.0246600000,1.21751400000,0.009900,8654.15000000,12.44200000,1.335000,1.471000,6516.00
"HD 147018 b","HD 147018",0.2388000000,44.23600000000,0.468600,674.00000000,13.40000000,0.927000,0.937948,5441.00
"HD 45350 b","HD 45350",1.9200000000,963.60000000000,0.778000,568.89000000,13.50000000,0.980000,1.264420,5566.00
"HD 147018 c","HD 147018",1.9220000000,1008.00000000000,0.133000,2080.00000000,12.70000000,0.927000,0.937948,5441.00
"CFBDSIR J145829+101343 b","CFBDSIR J145829+101343",2.6000000000,10037.50000000000,,3337.10000000,12.40000000,0.021000,,580.50
"HD 220773 b","HD 220773",4.9400000000,3724.70000000000,0.510000,460.80000000,13.60000000,1.160000,1.679696,5940.00
"HD 147513 b","HD 147513",1.3200000000,528.40000000000,0.260000,385.00000000,13.70000000,1.110000,0.980000,5883.00
"HD 129445 b","HD 129445",2.9000000000,1840.00000000000,0.700000,797.74930157,13.30000000,0.990000,1.175816,5646.00
"WASP-5 b","WASP-5",0.0267000000,1.62842790000,0.038000,502.15000000,12.18400000,0.960000,1.029000,5700.00
"HIP 5158 c","HIP 5158",7.7000000000,9017.76000000000,0.140000,4780.16320000,12.20000000,0.780000,0.754089,4813.00
"HAT-P-23 b","HAT-P-23",0.0232000000,1.21288400000,0.106000,664.23700000,15.33400000,1.130000,1.203000,5905.00
"HAT-P-20 b","HAT-P-20",0.0361000000,2.87531700000,0.015000,2302.89900000,9.71800000,0.756000,0.694000,4595.00
"CoRoT-17 b","CoRoT-17",0.0461000000,3.76810000000,0.000000,772.29000000,11.43000000,1.040000,1.590000,5740.00
"HD 132563 b","HD 132563",2.6200000000,1544.00000000000,0.220000,473.54700000,13.60000000,1.231000,1.295770,6289.00
"HU Aqr AB b","HU Aqr",3.6000000000,2390.00000000000,0.000000,1875.19700000,12.80000000,0.880000,,5952.00
"Kepler-14 b","Kepler-14",0.0771000000,6.79012300000,0.035000,2669.66000000,12.73300000,1.512000,2.048000,6395.00
"CoRoT-18 b","CoRoT-18",0.0295000000,1.90006930000,0.080000,1102.82000000,14.68000000,0.950000,1.000000,5440.00
"PSR J1719-1438 b","PSR J1719-1438",0.0044000000,0.09070629300,0.060000,382.80000000,,1.400000,,4500.00
"CoRoT-14 b","CoRoT-14",0.0270000000,1.51214000000,0.000000,2415.40000000,12.22000000,1.130000,1.210000,6035.00
"OGLE-TR-113 b","OGLE-TR-113",0.0228900000,1.43247520000,0.000000,400.44900000,12.25100000,0.779000,0.774000,4790.00
"HD 41004 A b","HD 41004 A",,963.00000000000,0.740000,807.25000000,13.20000000,0.950000,0.850000,5310.00
"OGLE-2019-BLG-0299L b","OGLE-2019-BLG-0299L",2.8000000000,,,1976.89269154,12.70000000,0.590000,,
"KMT-2019-BLG-0414L b","KMT-2019-BLG-0414L",1.1600000000,,,1452.47581999,12.90000000,0.740000,,
"HD 62509 b","HD 62509",1.6400000000,589.64000000000,0.020000,731.00000000,13.30000000,2.000000,8.900000,4892.63
"RR Cae b","RR Cae",5.3000000000,4343.50000000000,0.000000,1334.88600000,13.00000000,0.440000,0.193119,3904.00
"WASP-65 b","WASP-65",0.0334000000,2.31142430000,0.000000,492.62000000,12.46400000,0.930000,1.010000,5600.00
"Kepler-30 c","Kepler-30",0.3000000000,60.32310500000,0.011100,640.00000000,12.30000000,0.990000,0.950000,5498.00
"WASP-8 c","WASP-8",5.2800000000,4323.00000000000,0.000000,3003.37000000,12.50000000,1.040000,0.960000,5690.00
"ROXs 42 B b","ROXs 42 B",157.0000000000,,0.580000,2860.00000000,12.50000000,1.000000,1.336580,3433.00
"BD+15 2940 b","BD+15 2940",0.5390000000,137.48000000000,0.260000,352.78000000,13.70000000,1.100000,14.700000,4796.00
"Kepler-87 b","Kepler-87",0.4810000000,114.73635000000,0.036000,324.20000000,13.49000000,1.100000,1.820000,5600.00
"WASP-75 b","WASP-75",0.0375000000,2.48419300000,0.000000,340.06000000,14.23500000,1.140000,1.260000,6100.00
"HD 40307 b","HD 40307",0.0468000000,4.31230000000,0.200000,1188.99607059,,0.770000,0.716684,4956.00
"WTS-1 b","WTS-1",0.0470000000,3.35205700000,0.100000,1274.44000000,16.70000000,1.200000,1.150000,6250.00
"HD 40307 c","HD 40307",0.0799000000,9.61840000000,0.060000,1868.51320475,,0.770000,0.716684,4956.00
"91 Aqr b","91 Aqr",0.7000000000,181.40000000000,0.027000,1017.00000000,13.10000000,1.400000,11.000000,4665.00
"tau Gem b","tau Gem",1.1700000000,305.50000000000,0.031000,6547.00000000,12.10000000,2.300000,26.800000,4388.00
"HAT-P-42 b","HAT-P-42",0.0575000000,4.64187800000,0.000000,331.80100000,14.34800000,1.178000,1.530000,5743.00
"HD 40307 d","HD 40307",0.1321000000,20.43200000000,0.070000,1775.38948150,,0.770000,0.716684,4956.00
"HD 208527 b","HD 208527",2.1000000000,875.50000000000,0.080000,3146.40000000,12.50000000,1.600000,51.100000,4035.00
"GU Psc b","GU Psc",2000.0000000000,,,3591.30000000,14.17900000,0.325000,0.450458,4031.81
"HIP 63242 b","HIP 63242",0.5650000000,124.60000000000,0.230000,2917.56000000,12.50000000,1.540000,10.275655,4830.00
"CoRoT-1 b","CoRoT-1",0.0275200000,1.50895570000,0.000000,327.35000000,16.70000000,0.950000,1.110000,5950.00
"HD 95086 b","HD 95086",55.7000000000,,,1589.00000000,12.90000000,1.600000,1.486670,7595.00
"BD-06 1339 b","BD-06 1339",0.0428000000,3.87280000000,0.000000,1523.03372634,,0.700000,0.686355,4324.00
"HAT-P-44 c","HAT-P-44",1.7520000000,872.20000000000,0.494000,1271.30000000,13.00000000,0.942000,0.949000,5295.00
"bet Cnc b","bet Cnc",1.7000000000,605.20000000000,0.080000,2479.00000000,12.60000000,1.700000,47.200000,4092.10
"mu Leo b","mu Leo",1.1000000000,357.80000000000,0.090000,762.80000000,13.30000000,1.500000,11.400000,4538.20
"OGLE-2012-BLG-0358L b","OGLE-2012-BLG-0358L",0.8700000000,,,588.00000000,13.40000000,0.022000,,
"HD 166724 b","HD 166724",5.4200000000,5144.00000000000,0.734000,1207.74794660,13.00000000,0.810000,0.797485,5127.00
"WASP-64 b","WASP-64",0.0264800000,1.57329180000,0.000000,403.94500000,14.24700000,1.004000,1.058000,5400.00
"HD 150706 b","HD 150706",6.7000000000,5894.00000000000,0.380000,772.32302901,13.30000000,1.170000,0.960000,5961.00
"CoRoT-2 b","CoRoT-2",0.0279800000,1.74299350000,0.014300,1102.82000000,16.43200000,0.960000,0.906000,5625.00
"Oph 11 b","Oph 11",243.0000000000,7300000.00000000000,,4449.62000000,12.30000000,0.016000,0.232692,2375.00
"Kepler-418 b","Kepler-418",0.3924900000,86.67856000000,0.200000,349.61124770,13.45000000,0.980000,1.090000,5820.00
"DP Leo b","DP Leo",8.1900000000,10220.00000000000,0.390000,1995.88832000,12.70000000,0.690000,0.011500,13500.00
"CoRoT-27 b","CoRoT-27",0.0476000000,3.57532000000,0.065000,3302.11000000,11.28700000,1.050000,1.080000,5900.00
"HIP 105854 b","HIP 105854",0.8100000000,184.20000000000,0.020000,2606.10000000,12.60000000,2.100000,10.305119,4780.00
"2MASS J01225093-2439505 b","2MASS J01225093-2439505",52.0000000000,,,7786.50000000,11.20900000,0.400000,0.366450,3530.00
"HD 82943 b","HD 82943",1.1830600000,441.47000000000,0.162000,534.25000000,13.50000000,1.080000,1.182600,5935.00
"HD 154857 c","HD 154857",5.3600000000,3452.00000000000,0.060000,819.97000000,13.20000000,1.718000,1.760000,5605.00
"POTS-1 b","POTS-1",0.0373400000,3.16062960000,,734.16000000,10.54800000,0.695000,0.588000,4400.00
"HD 82943 c","HD 82943",0.7434500000,220.07800000000,0.366300,622.60300000,13.40000000,1.080000,1.182600,5935.00
"Qatar-4 b","Qatar-4",0.0280300000,1.80535640000,0.000000,1938.76300000,12.72221500,0.896000,0.849000,5215.00
"WTS-2 b","WTS-2",0.0185500000,1.01870680000,0.000000,355.96960000,15.27786700,0.820000,0.752000,5000.00
"HD 4203 c","HD 4203",6.9500000000,6700.00000000000,0.240000,689.66000000,13.30000000,0.990000,1.497950,5582.00
"Kepler-276 b","Kepler-276",0.1190000000,14.12841000000,0.000000,731.20900000,2.87000000,0.845000,1.046000,6105.00
"Kepler-279 b","Kepler-279",0.1120000000,12.30968100000,0.000000,4180.93000000,3.62000000,1.200000,1.746000,6363.00
"Kepler-238 b","Kepler-238",0.0340000000,2.09087600000,0.000000,3305.02000000,1.73000000,1.229000,1.430000,5751.00
"HD 13908 c","HD 13908",2.0300000000,931.00000000000,0.120000,1630.40000000,12.80000000,1.290000,1.670000,6255.00
"HD 159243 b","HD 159243",0.1100000000,12.62000000000,0.020000,359.13000000,13.70000000,1.125000,1.120000,6123.00
"HD 73526 c","HD 73526",1.0300000000,379.10000000000,0.280000,715.09000000,13.30000000,1.014000,1.530000,5601.00
"HD 106906 b","HD 106906",650.0000000000,,,3496.00000000,12.40000000,1.500000,2.123510,6516.00
"TIC 46432937 b","TIC 46432937",0.0206500000,1.44044527000,0.009000,1017.05090240,13.31626907,0.563000,0.529900,3572.00
"Kepler-281 b","Kepler-281",0.1170000000,14.64600800000,0.000000,324.00000000,2.82000000,0.950000,0.899000,5723.00
"Kepler-424 c","Kepler-424",0.7300000000,223.30000000000,,2215.18000000,12.70000000,1.010000,0.940000,5460.00
"Kepler-424 b","Kepler-424",0.0440000000,3.31186440000,0.000000,327.35000000,9.98000000,1.010000,0.940000,5460.00
"Kepler-434 b","Kepler-434",0.1143000000,12.87470990000,0.131000,908.96000000,12.67000000,1.198000,1.380000,5977.00
"Kepler-94 c","Kepler-94",1.5968066210,820.30000000000,0.345931,3126.00000000,12.50000000,0.810000,0.760000,4781.00
"Kepler-48 e","Kepler-48",1.8982747480,982.00000000000,0.003142,657.00000000,13.40000000,0.880000,0.890000,5194.00
"Kepler-428 b","Kepler-428",0.0433000000,3.52563254000,0.220000,403.63000000,12.11000000,0.870000,0.800000,5150.00
"Kepler-407 c","Kepler-407",3.2709036900,3000.00000000000,0.221479,4000.00000000,12.30000000,1.000000,1.010000,5476.00
"TYC 1422-614-1 b","TYC 1422-614-1",0.6900000000,198.40000000000,0.060000,794.50000000,13.30000000,1.150000,6.850000,4806.00
"TYC 1422-614-1 c","TYC 1422-614-1",1.3700000000,559.30000000000,0.048000,3178.00000000,12.50000000,1.150000,6.850000,4806.00
"OGLE-2005-BLG-071L b","OGLE-2005-BLG-071L",3.6000000000,,,1200.00000000,13.00000000,0.460000,,
"Qatar-2 b","Qatar-2",0.0215300000,1.33711647000,0.000000,792.63500000,14.05600000,0.743000,0.776000,4645.00
"Kepler-117 c","Kepler-117",0.2804000000,50.79039100000,0.032300,584.78000000,12.34100000,1.129000,1.606000,6150.00
"HD 10180 c","HD 10180",0.0641200000,5.75969000000,0.073000,2741.58783878,,1.060000,1.109000,5911.00
"HD 10180 d","HD 10180",0.1285900000,16.35700000000,0.131000,3295.88058059,,1.060000,1.109000,5911.00
"MOA-2011-BLG-322L b","MOA-2011-BLG-322L",4.3000000000,,,3690.00000000,12.40000000,0.390000,,
"OGLE-2008-BLG-355L b","OGLE-2008-BLG-355L",1.7000000000,,,1500.00000000,12.90000000,0.370000,,
"HD 35759 b","HD 35759",0.3890000000,82.46700000000,0.389000,1195.04080000,13.00000000,1.150000,1.759974,6060.00
"HD 67087 c","HD 67087",3.8600000000,2374.00000000000,0.760000,1540.00000000,12.90000000,1.360000,1.550000,6330.00
"HD 220842 b","HD 220842",0.7400000000,218.47000000000,0.404000,1010.69940000,13.10000000,1.130000,1.416470,5960.00
"tau Boo b","tau Boo",0.0490000000,3.31245680000,0.011000,1891.00000000,12.80000000,1.320000,1.425880,6466.27
"HD 141399 c","HD 141399",0.6890000000,201.99000000000,0.048000,422.71390000,13.60000000,1.070000,1.387236,5600.00
"TrES-5 b","TrES-5",0.0245900000,1.48224686000,0.000000,568.91570000,13.38354600,0.901000,0.868000,5171.00
"KOI-13 b","KOI-13",0.0364100000,1.76358800000,0.000640,2949.46240000,16.94800800,1.720000,1.740000,7650.00
"HD 100546 b","HD 100546",53.0000000000,,,2701.54145950,77.34210000,2.400000,1.852880,10500.00
"Kepler-432 c","Kepler-432",,406.20000000000,0.498000,772.32690000,13.30000000,1.320000,4.060000,4995.00
"Kepler-76 b","Kepler-76",0.0274000000,1.54492980000,0.000000,638.83830000,15.24424000,1.200000,1.320000,6409.00
"OGLE-2003-BLG-235L b","OGLE-2003-BLG-235L",4.3000000000,,,830.00000000,13.20000000,0.630000,,
"Kepler-432 b","Kepler-432",0.3010000000,52.50112900000,0.513400,1719.46030000,12.83430500,1.320000,4.060000,4995.00
"Kepler-5 b","Kepler-5",0.0538000000,3.54846570000,0.000000,670.93913000,15.98403400,1.374000,1.793000,6297.00
"HIP 74890 b","HIP 74890",2.1000000000,822.30000000000,0.070000,762.79200000,13.30000000,1.740000,5.770000,4850.00
"2MASS J02192210-3925225 b","2MASS J02192210-3925225",156.0000000000,,,4417.83700000,16.14096000,0.108000,0.281000,3064.00
"HD 7924 d","HD 7924",0.1551000000,24.45100000000,0.210000,1568.16536014,,0.832000,0.782100,5075.00
"WASP-41 c","WASP-41",1.0700000000,421.00000000000,0.294000,1010.69940000,13.10000000,0.930000,0.870000,5545.00
"HAT-P-50 b","HAT-P-50",0.0453000000,3.12201090000,0.115000,429.07050000,14.43719200,1.273000,1.698000,6280.00
"HD 133131 A b","HD 133131 A",1.4400000000,649.00000000000,0.330000,451.31860000,13.60000000,0.950000,0.955014,5799.00
"HATS-17 b","HATS-17",0.1308000000,16.25461100000,0.029000,425.25654000,8.70939300,1.131000,1.091000,5846.00
"HD 175607 b","HD 175607",,29.01000000000,0.110000,2456.17792930,,0.710000,0.700000,5392.00
"WASP-93 b","WASP-93",0.0421100000,2.73253210000,0.000000,467.21010000,17.90077300,1.334000,1.524000,6700.00
"HD 128311 c","HD 128311",1.7400000000,921.53800000000,0.159000,1204.25787000,13.00000000,0.828000,0.760000,4965.00
"alf Tau b","alf Tau",1.4600000000,628.96000000000,0.100000,2056.36010000,12.70000000,1.130000,45.100000,4055.00
"WASP-46 b","WASP-46",0.0233500000,1.43036763000,0.000000,607.05530000,13.15936600,0.828000,0.858000,5600.00
"HD 60532 b","HD 60532",0.7700000000,201.90000000000,0.260000,336.89980000,13.80000000,1.500000,2.570000,6245.00
"HD 60532 c","HD 60532",1.6000000000,600.10000000000,0.030000,797.75330000,13.30000000,1.500000,2.570000,6245.00
"OGLE-2013-BLG-0102L b","OGLE-2013-BLG-0102L",0.8000000000,,,4100.00000000,12.30000000,0.096000,,
"HIP 107773 b","HIP 107773",0.7200000000,144.30000000000,0.090000,629.30340000,13.40000000,2.420000,11.600000,4945.00
"Qatar-1 b","Qatar-1",0.0233200000,1.42002420000,0.000000,411.27202000,12.81188700,0.838000,0.803000,5013.00
"Kepler-75 b","Kepler-75",0.0818000000,8.88491160000,0.570000,3209.90000000,11.77000000,0.910000,0.890000,5200.00
"WASP-89 b","WASP-89",0.0427000000,3.35642270000,0.193000,1875.19700000,11.65736000,0.920000,0.880000,5130.00
"Kepler-56 d","Kepler-56",2.1600000000,1002.00000000000,0.200000,1784.00000000,12.80000000,1.290000,4.217990,4819.44
"WASP-36 b","WASP-36",0.0267700000,1.53736596000,0.000000,750.39663000,14.87434300,1.081000,0.985000,5959.00
"HATS-14 b","HATS-14",0.0381500000,2.76676410000,0.142000,340.39593000,11.64615100,0.967000,0.933000,5346.00
"HD 5583 b","HD 5583",0.5300000000,139.35000000000,0.076000,1837.05740000,12.80000000,1.010000,9.090000,4830.00
"Kepler-447 b","Kepler-447",0.0769000000,7.79430132000,0.123000,435.41000000,18.49000000,1.000000,1.050000,5493.00
"HD 130322 b","HD 130322",0.0925000000,10.70871000000,0.029000,365.49000000,13.70000000,0.920000,0.850000,5387.00
"Pr0211 c","Pr0211",5.5000000000,4850.00000000000,0.710000,2475.89570000,12.60000000,0.935000,0.827000,5300.00
"BD+15 2375 b","BD+15 2375",0.5760000000,153.22000000000,0.001000,337.21763000,13.80000000,1.080000,8.950000,4649.00
"HD 1666 b","HD 1666",0.9400000000,270.00000000000,0.630000,2040.00000000,12.70000000,1.500000,1.930000,6317.00
"HD 67087 b","HD 67087",1.0800000000,352.20000000000,0.170000,973.00000000,13.10000000,1.360000,1.550000,6330.00
"Kepler-643 b","Kepler-643",0.1348500000,16.33889626000,0.370000,321.00830000,10.16000000,1.000000,2.520000,4908.00
"HATS-15 b","HATS-15",0.0271200000,1.74748753000,0.126000,689.69110000,12.38594500,0.871000,0.922000,5311.00
"HATS-16 b","HATS-16",0.0374400000,2.68650200000,0.000000,1039.30410000,14.57170000,0.970000,1.238000,5738.00
"HD 87646 b","HD 87646",0.1170000000,13.48100000000,0.050000,3941.09200000,12.40000000,1.120000,1.550000,5770.00
"WASP-85 A b","WASP-85 A",0.0390000000,2.65567770000,0.000000,402.05495000,13.89916000,1.090000,0.935000,6112.00
"Kepler-80 f","Kepler-80",0.0175000000,0.98678730000,0.186000,4459.73000000,1.21000000,0.730000,0.678000,4540.00
"WASP-114 b","WASP-114",0.0285100000,1.54877430000,0.012000,562.24127000,15.00885100,1.289000,1.430000,5940.00
"HD 59686 A b","HD 59686 A",1.0860000000,299.36000000000,0.050000,2199.38360000,12.70000000,1.900000,13.200000,4658.00
"WASP-129 b","WASP-129",0.0628000000,5.74814500000,0.096000,317.83000000,10.42437000,1.000000,0.900000,5900.00
"WASP-133 b","WASP-133",0.0345000000,2.17642300000,0.170000,368.68280000,13.56289000,1.160000,1.440000,5700.00
"MOA-2016-BLG-227L b","MOA-2016-BLG-227L",1.3900000000,,,890.00000000,13.20000000,0.290000,,
"WASP-53 b","WASP-53",0.0410100000,3.30984430000,0.030000,677.61356000,12.03846600,0.839000,0.798000,4953.00
"BD+03 2562 b","BD+03 2562",1.3000000000,481.90000000000,0.200000,2034.11200000,12.70000000,1.140000,32.350000,4095.00
"HATS-22 b","HATS-22",0.0502500000,4.72281240000,0.079000,870.85420000,10.68217700,0.759000,0.689000,4803.00
"TYC 4282-00605-1 b","TYC 4282-00605-1",0.4220000000,101.54000000000,0.280000,3426.20740000,12.40000000,0.970000,16.210000,4300.00
"HATS-23 b","HATS-23",0.0339700000,2.16051560000,0.114000,467.21010000,20.84874000,1.121000,1.199000,5780.00
"HD 40956 b","HD 40956",1.4000000000,578.60000000000,0.240000,858.14100000,13.20000000,2.000000,8.560000,4869.00
"OGLE-2016-BLG-1190L b","OGLE-2016-BLG-1190L",2.1700000000,1220.00000000000,0.420000,4253.00000000,12.30000000,0.880000,,
"HD 113996 b","HD 113996",1.6000000000,610.20000000000,0.280000,2002.32900000,12.70000000,1.490000,25.110000,4181.00
"NGC 2682 Sand 978 b","NGC 2682 Sand 978",,511.21000000000,0.160000,692.86940000,13.30000000,1.370000,21.017414,4200.00
"WASP-91 b","WASP-91",0.0370000000,2.79858100000,0.000000,425.89220000,11.54527000,0.840000,0.860000,4920.00
"HD 9174 b","HD 9174",2.2000000000,1179.00000000000,0.120000,352.79130000,13.70000000,1.030000,1.670000,5577.00
"HD 68402 b","HD 68402",2.1800000000,1103.00000000000,0.030000,2510.84441530,12.60000000,1.120000,1.020000,5950.00
"MOA-2012-BLG-006L b","MOA-2012-BLG-006L",10.2000000000,,,2700.00000000,12.60000000,0.490000,,
"WASP-105 b","WASP-105",0.0750000000,7.87288000000,0.000000,572.09400000,10.76064000,0.890000,0.900000,5070.00
"HD 147873 c","HD 147873",1.3600000000,491.54000000000,0.230000,731.00900000,13.30000000,1.380000,2.290000,5972.00
"TYC 3318-01333-1 b","TYC 3318-01333-1",1.4140000000,562.00000000000,0.098000,1086.97860000,13.10000000,1.190000,5.900000,4776.00
